ad_id,suburb,title,address,price_raw,price_lkr,bedrooms,floor_sqft,url,land_perches,bathrooms
5840388,Moratuwa,"Modern Architect-Designed House for Sale – Moratuwa,...",,Rs. 58MNegotiable,58000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5840388.html,15.0,4.0
5840403,Moratuwa,Modern Multi-Level 4BR Architect-Designed House for...,,Rs. 60MNegotiable,60000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5840403.html,10.0,4.0
5856947,Moratuwa,Architect-Designed 4-Bed Luxury House for Sale –...,,Rs. 37.5MONO,37500000.0,4.0,2415.0,https://www.lankapropertyweb.com/sale/property_details-5856947.html,11.7,3.0
5866767,Mount Lavinia,(SE1660)🏡 Luxury 4BR Architect-Designed House for...,,Rs. 87.5M,87500000.0,4.0,3852.0,https://www.lankapropertyweb.com/sale/property_details-5866767.html,14.7,3.0
5867378,Kolonnawa,E1078) For Sale: Spacious House in Kolonnawa,,Rs. 130M,130000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5867378.html,17.8,4.0
5867369,Kolonnawa,(SE1139)New Luxury 6P House for Sale in Kolonnawa (Near...,,Rs. 35M,35000000.0,4.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5867369.html,10.0,3.0
5867368,Kolonnawa,(SE1503)🏡✨ Modern Two-Story House for Sale –...,,Rs. 39.5M,39500000.0,4.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5867368.html,10.0,3.0
5867761,Gangodawila,3 Story Building in Prime Nugegoda Location for Sale,"Nugegoda, Gangodawila",Rs. 280MNegotiable,280000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5867761.html,20.0,9.0
5867359,KOTTAWA,(SE974)24 perches Luxury 3-Storey House for Sale in...,,Rs. 69M,69000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5867359.html,24.0,3.0
5867354,Panadura,Panadura Two story House for Sale,"Samagi Mw, off Horana Road, Pa..",Rs. 75M,75000000.0,3.0,2300.0,https://www.lankapropertyweb.com/sale/property_details-5867354.html,20.5,2.0
5867355,Kottawa,(SE1126) Spacious Modern House with Rooftop and CCTV,,Rs. 69.5M,69500000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5867355.html,13.22,4.0
5867353,Kottawa,(SE1251) 🏡 Luxury 5-Bedroom House with Rooftop Pool...,,Rs. 85M,85000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5867353.html,9.0,6.0
5753522,Kottawa,(SE1341) 4 Bedroom house for sale in Kottawa for Rs....,,Rs. 200MNegotiable,200000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5753522.html,80.0,2.0
5867351,kottawa,For Sale – Kottawa (se1602)🏡✨ Modern 4-bedroom...,,Rs. 85M,85000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5867351.html,10.0,2.0
5867688,Kalubowila,5500 Sq.ft House for Sale in Kalubowila - HL48046,"Anderson Road, Kalubowila",Rs. 180MNegotiable,180000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5867688.html,16.25,5.0
5867632,Piliyandala,House located in a peaceful neighbourhood for sale...,,Rs. 24.9M,24900000.0,3.0,1800.0,https://www.lankapropertyweb.com/sale/property_details-5867632.html,9.6,2.0
5867631,Beragala,Brand new house for sale at Black Forest Esta...,"Black Forest Estate, Beragala",Rs. 150MNegotiable,150000000.0,8.0,,https://www.lankapropertyweb.com/sale/property_details-5867631.html,64.0,8.0
5867627,Rathmalana,House for sale in the Heart of Rathmalana,"Maligawa Road, Egodahena Road,..",Rs. 22Mapprox,22000000.0,3.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5867627.html,8.0,2.0
5867622,Beragala,Brand new house for sale at Black Forest Esta...,"Black Forest Estate, Beragala",Rs. 255MNegotiable,255000000.0,8.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5867622.html,2.0,5.0
5867613,Piliyandala,A Tasteful Furnished Home for Sale at Canterbury Golf...,,Rs. 75M,75000000.0,4.0,1578.0,https://www.lankapropertyweb.com/sale/property_details-5867613.html,6.9,3.0
5867572,Nawala,Sale | House | Nawala,,Rs. 280MONO,280000000.0,5.0,4800.0,https://www.lankapropertyweb.com/sale/property_details-5867572.html,35.0,4.0
5368011,Colombo 5,FOR SALE: Excellent 9.89 Perch Colombo 5 Investment...,"D.S. Fonseka Road, Colombo 5",Rs. 190M,190000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5368011.html,9.89,7.0
5492855,Nawala,FOR SALE: Charming 21 Perch Nawala Family Home,,Rs. 140Mapprox,140000000.0,4.0,2817.0,https://www.lankapropertyweb.com/sale/property_details-5492855.html,21.0,3.0
5571431,Nawala,FOR SALE: Impressive 37 Perch Nawala Family Home,"Koswatta Road, Sri Jayawardene..",Rs. 220M,220000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5571431.html,37.0,4.0
5671540,Udahamulla,FOR SALE: Wonderful 27.5 perch Nugegoda Architecturally...,,Rs. 200M,200000000.0,3.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5671540.html,27.5,3.0
5757214,Bope,FOR SALE: Delightful Bope Holiday Home,,Rs. 30MNegotiable,30000000.0,3.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5757214.html,14.0,3.0
5758189,Thalawathugoda,FOR SALE: Great Thalawathagoda 16 Perch Home with Pool,,Rs. 80M,80000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5758189.html,16.0,3.0
5816518,Nawala,FOR SALE: Glorious Nawala Family Home with Pool,,Rs. 175MNegotiable,175000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5816518.html,20.0,4.0
5820502,Colombo 7,FOR SALE: Wonderful 23.5 Perch Colombo 07 Home,"Horton Place, Colombo 7",Rs. 470M,470000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5820502.html,23.5,3.0
5858547,Colombo 5,"House for Sale in Evergreen Park, Colombo 05.","Evergreen Park Road, Colombo 5",Rs. 95MNegotiable,95000000.0,5.0,2100.0,https://www.lankapropertyweb.com/sale/property_details-5858547.html,10.0,4.0
5865433,Colombo 8,"Two-Storey House for Sale in Grenier Road, Colombo 08","Grenier Road, Colombo 8",Rs. 79.5M,79500000.0,3.0,2350.0,https://www.lankapropertyweb.com/sale/property_details-5865433.html,6.1,2.0
5852966,Colombo 3,Ref(P-IZMA-253)Prime Property for Sale – Colombo 03,,Rs. 490M,490000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5852966.html,20.0,7.0
5854706,Colombo 1,"Ref(P-SHIV-255)Duplex Penthouse for Sale – 2000 Plaza,...",,Rs. 60M,60000000.0,3.0,2200.0,https://www.lankapropertyweb.com/sale/property_details-5854706.html,1.0,3.0
5860086,Negombo,Ref(P-SHIF-767)Fully Furnished House for Sale – Negombo...,,Rs. 35M,35000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5860086.html,10.0,1.0
5861352,Colombo 6,Ref(P-JESUD-772)🏡 Luxury Fully Furnished House for...,"Pamankada Lane, Colombo 6",Rs. 400M,400000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5861352.html,20.5,5.0
5861337,Colombo 5,"Ref(P-DINU-771)🏡 House for Sale / Rent – Kirulapone,...","Poorwarama Road, Colombo 5",Rs. 55M,55000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5861337.html,1.0,3.0
5861848,Dehiwala,Ref(P-BROK-775)🏡 Luxury Fully Furnished House for...,,Rs. 135M,135000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5861848.html,16.5,5.0
5866201,Kottawa,Ref(P-GUNAWA-785)House for Sale – Kottawa For 70...,,Rs. 70M,70000000.0,7.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5866201.html,31.0,4.0
5866089,Colombo 3,Ref(P-DINU-781)Prime Property for Sale – Off Charlemont...,"Charlemont Road, Colombo 3",Rs. 160M,160000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5866089.html,14.65,2.0
5866104,Kalubowila,Ref(P-IZMA-782)House for Sale – School Aven...,,Rs. 150M,150000000.0,8.0,,https://www.lankapropertyweb.com/sale/property_details-5866104.html,14.5,6.0
5845951,Maharagama,Ref(P-PARAMAN-226)Upstair House for Sale – Pamunuwa...,"Pamunuwa Road, Maharagama",Rs. 45M,45000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5845951.html,9.0,3.0
5852575,Battaramulla,"Ref(P-JESUDA-251)🏡 House for Sale – Araliya Avenue,...","Araliya avenue, Battaramulla",Rs. 47MNegotiable,47000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5852575.html,12.41,2.0
5824344,Rathmalana,REF (P-saf-138)🌸🏡 Upstairs House for Sale –...,,Rs. 75M,75000000.0,2.0,4628.0,https://www.lankapropertyweb.com/sale/property_details-5824344.html,1.0,2.0
5835536,Colombo 4,Ref(P-SAM-162)🏡 3-Unit House for Sale Colombo 04...,,Rs. 350M,350000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5835536.html,18.75,5.0
5838150,Nugegoda,Ref - (P-DI-168)🏡 Twin Unit Property for Immediate...,,Rs. 49M,49000000.0,2.0,2400.0,https://www.lankapropertyweb.com/sale/property_details-5838150.html,1.0,1.0
5838197,Jayaminipura,Ref - (P-DI-170)🏡✨ Beautiful Modern House for...,,Rs. 38M,38000000.0,4.0,2723.0,https://www.lankapropertyweb.com/sale/property_details-5838197.html,1.0,4.0
5815499,Dehiwala,REF (P-DI-105-IF)🏡 House for Sale in Dehiwala,,Rs. 60M,60000000.0,5.0,2994.0,https://www.lankapropertyweb.com/sale/property_details-5815499.html,11.0,4.0
5817848,Colombo 5,REF (P-SAM-120)🏠✨ House for Rent / Sale – Randoli...,,Rs. 500M,500000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5817848.html,1.0,5.0
5819620,Colombo 6,REF (P-DII-122)🌟✨ Luxury 3-Storey Residence with...,,Rs. 100M,100000000.0,3.0,2450.0,https://www.lankapropertyweb.com/sale/property_details-5819620.html,1.0,3.0
5820055,Dehiwala,REF (P-D-125)🏡 Valuable Land with House for Sale...,,Rs. 90M,90000000.0,4.0,2041.0,https://www.lankapropertyweb.com/sale/property_details-5820055.html,1.0,4.0
5821359,Colombo 9,"Ref(P-DI-120)🏠 House for Sale – Base Line Road,...","Baseline Road, Colombo 9",Rs. 255MNegotiable,255000000.0,14.0,,https://www.lankapropertyweb.com/sale/property_details-5821359.html,12.0,10.0
5821696,Dehiwala,Ref-(P-SHAF-129)🏡 Super Luxury Brand New House For...,"Pinwatta Road, Dehiwala",Rs. 190MNegotiable,190000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5821696.html,12.0,6.0
5822215,Attidiya,Ref(P-SHAF-131)🏡 Luxury House for Sale – Lake...,"Lake Road, Attidiya",Rs. 225M,225000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5822215.html,26.02,4.0
5824179,Koswatta,REF (P-SAM-133) 🌸🏡 🌿Semi-Furnished Luxury...,,Rs. 60M,60000000.0,4.0,3700.0,https://www.lankapropertyweb.com/sale/property_details-5824179.html,1.0,3.0
5812576,Maharagama,Ref - (p-sam-95) 🌟🏡 Dream House For Sale –...,,Rs. 26M,26000000.0,4.0,4601.0,https://www.lankapropertyweb.com/sale/property_details-5812576.html,16.9,2.0
5808997,Kotikawatta,Ref(P-SAN-83)Newly Renovated House For Sale – Kotikawatta...,,Rs. 17.5M,17500000.0,3.0,1200.0,https://www.lankapropertyweb.com/sale/property_details-5808997.html,1.0,2.0
5806384,Koswatta,Ref(P-SAN-75)🏡 Colonial-Style House for Sale –...,,Rs. 32.5M,32500000.0,3.0,1783.0,https://www.lankapropertyweb.com/sale/property_details-5806384.html,7.5,2.0
5806393,Colombo 6,Ref(P-SAN-76)House for sale in Colombo 06 for Rs 62...,"Mugalan Road, Colombo 6",Rs. 62Mapprox,62000000.0,6.0,2586.0,https://www.lankapropertyweb.com/sale/property_details-5806393.html,9.5,4.0
5769665,Pita Kotte,Ref-(P-BUTH-0006) 3 Bedroom house for sale in Pita...,,Rs. 55M,55000000.0,3.0,1600.0,https://www.lankapropertyweb.com/sale/property_details-5769665.html,1.0,3.0
5769249,Colombo 5,Ref-(P-SAM-0003) 3 Bedroom house for sale in Colombo...,,Rs. 300M,300000000.0,3.0,4300.0,https://www.lankapropertyweb.com/sale/property_details-5769249.html,1.0,3.0
5767219,Kalubowila,Ref-(P-far-083) 7 Bedroom house for sale in Kalubowila...,,Rs. 80M,80000000.0,7.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5767219.html,7.0,5.0
5765433,Battaramulla,Ref-(P-SPO-063) 5 Bedroom house for sale in Battaramulla...,,Rs. 160M,160000000.0,5.0,4300.0,https://www.lankapropertyweb.com/sale/property_details-5765433.html,1.0,5.0
5765470,Dehiwala,Ref-(P-fah-067) 5 Bedroom house for sale in Dehiwala...,,Rs. 60M,60000000.0,5.0,1633.0,https://www.lankapropertyweb.com/sale/property_details-5765470.html,6.0,4.0
5867113,Colombo 5,Property for sale in Colombo 5,,Rs. 255MNegotiable,255000000.0,3.0,2548.0,https://www.lankapropertyweb.com/sale/property_details-5867113.html,17.44,2.0
5757447,Boralesgamuwa,Ref-(P-SAM-034) 5 Bedroom house for sale in Boralesgamuwa...,,Rs. 75M,75000000.0,5.0,2666.0,https://www.lankapropertyweb.com/sale/property_details-5757447.html,22.0,5.0
5753198,Colombo 5,Ref-(P- Clinton-025) Bedroom house for sale in Colombo...,,Rs. 75M,75000000.0,3.0,2341.0,https://www.lankapropertyweb.com/sale/property_details-5753198.html,1.0,3.0
5752844,Colombo 5,Ref-(P-SAM-022) 4 Bedroom house for sale in Colombo...,,Rs. 165M,165000000.0,4.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5752844.html,1.0,3.0
5867107,Battaramulla,House for Sale - Battaramulla,,Rs. 25M,25000000.0,2.0,200.0,https://www.lankapropertyweb.com/sale/property_details-5867107.html,10.0,2.0
5750130,Dehiwala,Ref-(P-FAR-005): 4 Bedroom house for sales in Dehiwala...,,Rs. 95M,95000000.0,4.0,3267.0,https://www.lankapropertyweb.com/sale/property_details-5750130.html,12.0,3.0
5819451,Rajagiriya,🏡✨ Luxury Multi-Unit House for Sale – Prime...,,Rs. 180MFixed Price,180000000.0,11.0,,https://www.lankapropertyweb.com/sale/property_details-5819451.html,16.86,11.0
5867104,Nugegoda,Nugegoda-Kohuwala 7 Perches of Land with and Old House...,"Kohuwala, Nugegoda",Rs. 35MNegotiable,35000000.0,3.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5867104.html,7.0,2.0
5867345,Nugegoda,"House for Sale - Nugegoda | LKR 160,000,000","Jambugasmulla Road, Nugegoda",Rs. 160MNegotiable,160000000.0,5.0,4400.0,https://www.lankapropertyweb.com/sale/property_details-5867345.html,12.9,4.0
5867079,Maharagama,House For Sale In Maharagama (file No 3589b),"Wattegedara Road, Maharagama",Rs. 70M,70000000.0,3.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5867079.html,16.0,3.0
5817354,Dehiwala,🏡✨ Super Luxury 2-Storey House for Sale – Dehiwala...,,Rs. 87MFixed Price,87000000.0,4.0,3720.0,https://www.lankapropertyweb.com/sale/property_details-5817354.html,10.1,4.0
5823981,Colombo 8,Three-Storey Colonial-Style House for Sale – Kitulwatta...,"Kitulwatta Road, Colombo 8",Rs. 177M,177000000.0,5.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5823981.html,11.0,4.0
5817155,Thalawathugoda,Architectural Elegance – Luxury House for Sale in...,,Rs. 62MONO,62000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5817155.html,7.0,3.0
5850487,Pepiliyana,Modern House for sale in Pepiliyana,Dehiwela Pepiliyana Rd,Rs. 85MNegotiable,85000000.0,4.0,3600.0,https://www.lankapropertyweb.com/sale/property_details-5850487.html,8.0,3.0
5817603,Nugegoda,Brand New Lakefront Home for Sale in Nugegoda,,Rs. 170MONO,170000000.0,5.0,4100.0,https://www.lankapropertyweb.com/sale/property_details-5817603.html,11.8,4.0
5867002,Matale,House for sale in Matale,,Rs. 9M,9000000.0,3.0,1400.0,https://www.lankapropertyweb.com/sale/property_details-5867002.html,16.0,1.0
5866984,Ethul Kotte,(SE1632)🏡 Luxury 4 Bedroom House with Swimming Pool...,,Rs. 115M,115000000.0,4.0,3700.0,https://www.lankapropertyweb.com/sale/property_details-5866984.html,21.0,5.0
5670919,Wattala,House / land for sale in Wattala -Code Add 492,,Rs. 35MNegotiable,35000000.0,3.0,11.0,https://www.lankapropertyweb.com/sale/property_details-5670919.html,56.0,1.0
5674071,Weligama,House For Sale In Weligama Inland -code Add,,Rs. 35MNegotiable,35000000.0,4.0,111.0,https://www.lankapropertyweb.com/sale/property_details-5674071.html,62.0,2.0
5728219,Wattala,"House With Land For Sale In Ederamulla, Wattala : ...",,Rs. 34MNegotiable,34000000.0,3.0,111.0,https://www.lankapropertyweb.com/sale/property_details-5728219.html,12.0,1.0
5867271,Rajagiriya,Rajagiriya - Two-storey House For Sale,Rajagiriya Road,Rs. 142.5MONO,142500000.0,4.0,2600.0,https://www.lankapropertyweb.com/sale/property_details-5867271.html,28.5,4.0
5867175,Pannipitiya,🏞️ Luxury 3-Storied Residence with Large Land...,,Rs. 125M,125000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5867175.html,216.3,3.0
5867164,Battaramulla,Battaramulla Lake Road Super Luxury House For Sale,,Rs. 75M,75000000.0,5.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5867164.html,6.2,5.0
5867162,Ethul Kotte,Ethul Kotte Prime Location Luxury House For Sale Pita...,,Rs. 135MNegotiable,135000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5867162.html,18.2,5.0
5867156,Battaramulla,Pelawatte Brand House For Sale in Prime locat...,,Rs. 69.5M,69500000.0,4.0,3700.0,https://www.lankapropertyweb.com/sale/property_details-5867156.html,7.0,3.0
5867134,Pita Kotte,"23.5 Perch with House for Sale in Beddagana Kotte,...","Beddagana Road, Pita Kotte",Rs. 114M,114000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5867134.html,23.5,3.0
5867125,Hokandara,Paddy Field Facing Luxury Villa for Sale – Hokandara,,Rs. 350M,350000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5867125.html,35.0,4.0
5867122,Nittambuwa,🔥 Modern House for Sale on 30 Perches Near Kandy...,"mangalathiriya , Nittambuwa",Rs. 195M,195000000.0,3.0,2600.0,https://www.lankapropertyweb.com/sale/property_details-5867122.html,30.0,1.0
5863205,Battaramulla,"Luxury 2-Storey House for Sale in Pelawatte,...",,Rs. 130MNegotiable,130000000.0,3.0,3407.0,https://www.lankapropertyweb.com/sale/property_details-5863205.html,19.71,2.0
5866677,Malabe,(PR1313)Luxury House for Sale in Malabe – Rs. 125...,,Rs. 125M,125000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5866677.html,17.5,3.0
5866662,Thalawathugoda,"(SE1552)🏡 Modern 3-Bedroom House for Sale – Talawathugoda,...",,Rs. 48M,48000000.0,3.0,2650.0,https://www.lankapropertyweb.com/sale/property_details-5866662.html,11.5,3.0
5865740,Colombo 7,(SE1582)Luxury 2-Storey House for Sale in Colombo 07...,,Rs. 375M,375000000.0,5.0,2994.0,https://www.lankapropertyweb.com/sale/property_details-5865740.html,11.0,5.0
5847974,Colombo 7,Ultra-Luxury House Facing Victoria Park – Alexandra...,,Rs. 750MNegotiable,750000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5847974.html,18.0,5.0
5857756,Kadawatha,Luxury House for Sale in the Heart of Kadawatha –...,,Rs. 70MNegotiable,70000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5857756.html,16.5,5.0
5833348,Mount Lavinia,Fully Furnished Luxury 5BR Home with Rooftop Terrace...,,Rs. 87M,87000000.0,5.0,4085.0,https://www.lankapropertyweb.com/sale/property_details-5833348.html,6.5,5.0
5817608,Boralesgamuwa,Ultra-Luxury 3-Storey Villa with Rooftop Views & Jacuzzi...,,Rs. 95MONO,95000000.0,4.0,4400.0,https://www.lankapropertyweb.com/sale/property_details-5817608.html,12.8,6.0
5726258,Nugegoda,(SE1209) 4 Bedroom house for sale in Nugegoda for Rs....,,Rs. 94MNegotiable,94000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5726258.html,7.0,4.0
5817605,Nugegoda,31.0 perches Luxurious 5-Bedroom House for Sale in...,,Rs. 270MONO,270000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5817605.html,31.0,8.0
5866683,Battaramulla,(SE1114) Luxurious Two-Storey House for Sale ...,,Rs. 300M,300000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5866683.html,40.8,4.0
5866680,Battaramulla,(SE1215) 🌟 For Sale: Super Luxury 4-Story Home in...,,Rs. 300M,300000000.0,8.0,,https://www.lankapropertyweb.com/sale/property_details-5866680.html,22.0,3.0
5782605,Battaramulla,(SE1459)🌿 Luxurious Villa with Paddy Field View...,,Rs. 27MFixed Price,27000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5782605.html,30.0,
5860447,Thalawathugoda,(SE1423)🏡 Beautiful Single-Storey House for Sale...,,Rs. 140M,140000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5860447.html,60.0,3.0
5823270,Colombo 7,House for sale in Colombo 7 with garden area / 23.64...,,Rs. 455MNegotiable,455000000.0,6.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5823270.html,23.64,4.0
5866964,Pita Kotte,Perfect investment for two independent houses,"Rampart Rd, Pita Kotte",Rs. 80.75M,80750000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5866964.html,19.0,3.0
5865452,Nugegoda,(SE1634)🏡✨ Architecturally Designed Modern Luxury...,,Rs. 170M,170000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5865452.html,17.0,4.0
5723384,Piliyandala,5 Bedroom House Construction in Piliyandala for Rs....,"With or Without Land, Piliyand..",Rs. 34.65M[Build Cost Only],34650000.0,5.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5723384.html,12.0,5.0
5650385,Colombo 5,House for sale Off Thimbirigasyaya Colombo 5,,Rs. 150MNegotiable,150000000.0,4.0,2700.0,https://www.lankapropertyweb.com/sale/property_details-5650385.html,10.0,3.0
5665412,Colombo 7,Brand new luxury house for sale in Colombo 7 with swimming...,,Rs. 825MNegotiable,825000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5665412.html,23.0,5.0
5649959,Colombo 7,House for sale in Colombo 7,,Rs. 273.14MNegotiable,273140000.0,6.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5649959.html,19.51,4.0
5624640,Colombo 7,"House for sale in Rosmead Place, Colombo 7",,Rs. 180MONO,180000000.0,3.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5624640.html,9.4,2.0
5649960,Colombo 7,House for sale in Colombo 7 / SQFT 5500 / 16.5 perches,,Rs. 325MNegotiable,325000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5649960.html,16.5,5.0
5657436,Colombo 7,"House for sale in Horton Place, Colombo 7",,Rs. 405.9MNegotiable,405900000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5657436.html,18.45,
5797870,Colombo 7,House for sale in Colombo 7 with a garden area / 20...,,Rs. 330MNegotiable,330000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5797870.html,13.0,4.0
5815154,Colombo 5,"House for sale off Skelton Road, Colombo 5 / 15m per...",,"Rs. 3,720MNegotiable",3720000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5815154.html,24.8,3.0
5816699,Colombo 5,"House for sale off Thimbirigasyaya, Colombo 5",,Rs. 378MNegotiable,378000000.0,3.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5816699.html,21.0,2.0
5831721,Colombo 7,"Commercial property for sale Facing Alexandra road,...",,Rs. 750MNegotiable,750000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5831721.html,17.2,5.0
5866952,Homagama,(se971) Luxury House For Sale In Homagama,,Rs. 45M,45000000.0,4.0,2300.0,https://www.lankapropertyweb.com/sale/property_details-5866952.html,15.0,3.0
5866951,Homagama,(SE1227) 🏡 For Sale: Gorgeous Home in Homagama! 🌿,,Rs. 42M,42000000.0,2.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5866951.html,20.0,1.0
5866625,Thalpavila,"House for sale in Thalpawila, Matara (SSPH-123)",,Rs. 15MNegotiable,15000000.0,4.0,2136.0,https://www.lankapropertyweb.com/sale/property_details-5866625.html,7.0,2.0
5366847,Nugegoda,5 Bedroom house for sales in Nugegoda for Rs. 77.50...,"Pagoda , Nugegoda",Rs. 77.5MONO,77500000.0,5.0,3250.0,https://www.lankapropertyweb.com/sale/property_details-5366847.html,10.75,4.0
5866908,Galle,Exclusive Luxury Villa Investment Sale– Galle,"Bataganvila road, Galle",Rs. 130M,130000000.0,6.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5866908.html,96.0,4.0
5866841,Piliyandala,(SE1219) For Sale: Elegant 3-Story House in Piliyandala,,Rs. 45M,45000000.0,4.0,4800.0,https://www.lankapropertyweb.com/sale/property_details-5866841.html,25.0,3.0
5866840,Piliyandala,(SE1258) 🏡 Modern 3-Story Home with Rooftop Terrace...,,Rs. 65M,65000000.0,4.0,3074.0,https://www.lankapropertyweb.com/sale/property_details-5866840.html,6.0,4.0
5866790,Mount Lavinia,(SE1197)Brand New Villa for Sale in Mount Lavinia,,Rs. 69M,69000000.0,3.0,2200.0,https://www.lankapropertyweb.com/sale/property_details-5866790.html,9.0,4.0
5866785,Mount Lavinia,(SE1204) Spacious Two-Story House for Sale - Templers...,,Rs. 125M,125000000.0,6.0,3600.0,https://www.lankapropertyweb.com/sale/property_details-5866785.html,17.23,4.0
5866779,Mount Lavinia,(SE1296) 🏡 Luxury House for Sale in Mount Lavinia,,Rs. 150M,150000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5866779.html,25.0,3.0
5866775,Mount Lavinia,(SE1635)🏖️ For Sale – Elegant 4-Bedroom Fully...,,Rs. 70M,70000000.0,4.0,1700.0,https://www.lankapropertyweb.com/sale/property_details-5866775.html,6.5,4.0
5866770,Dehiwala,(SE1587)🏡 Elegant 5-Bedroom House for Sale – Prime...,,Rs. 85M,85000000.0,5.0,3400.0,https://www.lankapropertyweb.com/sale/property_details-5866770.html,20.0,4.0
5866603,Nawala,20-Perch Land in Nawala – House Included at Value,"85/17 SENANAYAKE LANE, Nawala",Rs. 87M,87000000.0,25.0,,https://www.lankapropertyweb.com/sale/property_details-5866603.html,20.0,10.0
5863495,Pita Kotte,House for Sale in Pita Kotte,,Rs. 65MNegotiable,65000000.0,4.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5863495.html,11.0,4.0
5711345,Galle,Ultra Modern 4 Bedroom House Construction in Galle...,"With or Without Land, Galle",Rs. 34.65M[Build Cost Only],34650000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5711345.html,10.0,4.0
5866219,Peradeniya,Property for sale in Peradeniya,,Rs. 30M,30000000.0,3.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5866219.html,50.0,3.0
5798349,Athurugiriya,Brand New House For Sale Athurugiriya,,Rs. 23MNegotiable,23000000.0,3.0,1150.0,https://www.lankapropertyweb.com/sale/property_details-5798349.html,6.0,2.0
